id,text,label
169416,"Envelop 1: Emergency Lifesaving Ignore Food Voucher Assistance to 4200HHs of most vulnerable affected by the conflict of men, women, boys and girls in Dawran Aness and Jabal Ash sharq Districts in Dhamar Governorate.",1
184085,WES GFD/CASH/Nutrition Project.,0
202073,"Emergency winterization response, with protection mainstreamed, to women, men, boys and girls in situation of high vulnerability, including host communities and IDPs, through cash assistance in Ghor, Bamyan and Helmand provinces.",1
183622,Venezuela Regional/CE: Multipurpose Cash Assistance (USAID/OFDA),1
190046,Capactiy support to Oxfam (Method- and capacity support: Cash Learning Partnership (CaLP),1
185181,Provision of cash for emergency shelter and cash for winterization to affected populations in FerozKoh.,1
156465,"Food Vouchers and Cash Transfers for Relief Food and Livelihoods, Nutrition Assistance.  Urgent upscaling of cash-based interventions to prevent famine in rural areas of Somalia (USAID/FFP)",1
162126,Informal education/bridging classes for out-of-school children 9-14 years affected by the Lake Chad crisis in the Diffa region of Niger (restricted cash transfers),1
158277,"Providing cash transfers to 200 vulnerable Somalian households (approx. 1,200 people) in four villages in Cynabo District, Sool region, for food security, improved water access and child nutrition.",1
188061,"Primary health care and basic needs coverage for vulnerable refugees, migrants and returnees from Venezuela through cash assistance and the distribution of property (2018 portion)",1
188062,"Primary health care and basic needs coverage for vulnerable refugees, migrants and returnees from Venezuela through cash assistance and the distribution of property (2019 portion)",0
191458,Improvement of access to community infrastructure and coverage of humanitarian need through cash transfers;,1
185861,"The contribution has the purpose of supporting UNRWA in providing urgent humanitarian assistance to the most vulnerable Palestine refugee population living in Gaza Strip and in the West Bank, through Emergency food assistance and cash for work opportunities.",0
186892,"The Cash Consortium for Iraq (CCI) Multi-Purpose Cash Assistance and Access to Critical Services for the Most Vulnerable Conflict Affected Households in Iraq

The Cash Consortium for Iraq (CCI) Multi-Purpose Cash Assistance and Access to Critical Services for the Most Vulnerable Conflict Affected Households in Iraq",0
159042,"In response, ACTED aims to provide food security support for 1,800 vulnerable households for eight months. This will be done through distribution of three months of cash transfers.",1
199255,"Provision of emergency one-off and multi-month, multi-purpose cash assistance to vulnerable households affected by conflict.",1
188187,Support to drought-affected and food insecure households. Cash disbursements,1
196315,"""""Cash Barometer"""", evaluating the perceptions of beneficiaries of humanitarian aid programs to improve the quality of humanitarian assistance",1
160568,Distribution of food items and cash transfer to households with malnourished children (EMOP 200777),1
188002,Increasing safe and dignified living conditions through provision of cash for winterization support to internally displaced persons (IDPs) affected by drought in Herat province.,1
163056,Market assessment in Raymah as well as three rounds of MEB amount of cash (24000 YER).,1
184089,WES CFA Project.,1
198817,"Coordinated Implementation of Multipurpose Cash assistance to support Somali Households affected by crisis,",1
170700,"Provision of alternative livelihood through crop production and value chain enhancement (unrestricted, multi-purpose cash)",1
194780,"Worldwide: Annual Contributions 2019-2020 to CashCap (Cash and Markets Standby Capacity Project): Protecion, access and security, Multi-year, 2019-2020,2019 portion, total amount CHF 300,000 (7F-10231.01)",1
174116,Urgent livelihoods to support highly vulnerable returnees in order for them to have means (cash/livelihoods) to acquire basic needs in Al-Qaim districts in Anbar through CfW.,1
186023,"""""CAMEALEON - Cash Monitoring Evaluation Accountability and Learning Network._x000D__x000D_
The overall objective of the cooperation is to strengthen effectiveness, efficiency, accountability and learning of World Food Programme's (WFP) cash transfer programme in Lebanon"""" LBN-18/0030",1
163745,UNRWA: Cash/permet de faire fonctionner marchés et appuie la résilience des réfugiés palestiniens de Syrie exclus du plan de réponse jordanien.,1
161364,"Conditional Shelter/NFI cash-voucher assistance to vulnerable IDPs and host communities in East Mosul, Ninewa Governorate",1
161365,"Conditional Shelter/NFI cash-voucher assistance to vulnerable IDPs and host communities in East Mosul, Ninewa Governorate",1
161366,"Conditional Shelter/NFI cash-voucher assistance to vulnerable IDPs and host communities in East Mosul, Ninewa Governorate",1
201650,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis,0
165462,Implementation of SDC/HA Operational Concept on Cash Transfer Programming (CTP) Portion of multiyear 2017-2020; total amount 600 000 CHF. (7F-07880.05),1
165461,Implementation of SDC/HA Operational Concept on Cash Transfer Programming (CTP) Portion of multiyear 2017-2020; total amount 600 000 CHF. (7F-07880.05),1
165460,Implementation of SDC/HA Operational Concept on Cash Transfer Programming (CTP) Portion of multiyear 2017-2020; total amount 600 000 CHF. (7F-07880.05),1
198027,Emergency assistance in restoring food security and agricultural livelihoods in Northern Red Sea and Anseba drought-affected areas through cash transfer-based interventions.,1
201728,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis (part of ECHO/-HF/BUD/2019/91009),0
201729,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis (part of ECHO/-HF/BUD/2019/91009),0
188633,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis (part of ECHO/-HF/BUD/2019/91009),1
188639,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis (part of ECHO/-HF/BUD/2019/91009),1
188641,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis (part of ECHO/-HF/BUD/2019/91009),1
188642,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis (part of ECHO/-HF/BUD/2019/91009),1
196325,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis (part of ECHO/-HF/BUD/2019/91009),1
194777,"Worldwide: Annual Contributions 2019-2020 to CaLP (Cash Learning Partnership): Protecion, access and security, Multi-year, 2019-2020, 2019 portion, total amount CHF 400,000 (7F-08835.04)",1
161050,"Comprehensive WASH and multisectoral Emergency Response to most vulnerable, disaster - affected communities in South Central Somalia.(Transfer modality - Voucher)_x000D__x000D_
(part of ECHO/-HF/BUD/2017/91029)",1
161051,"Comprehensive WASH and multisectoral Emergency Response to most vulnerable, disaster - affected communities in South Central Somalia.(Transfer modality - Voucher)_x000D__x000D_
(part of ECHO/-HF/BUD/2017/91029)",1
162128,"Limit risks of violence, abuse, exploitation and neglect against children affected by the Lake Chad crisis in the Diffa region of Niger (restricted cash transfers) (2017 portion of 2017-2018 multiyear award, total EUR 1.4 million)",1
193796,The project aims to provide food assistance to vulnerable and affected households in Paoua Sub prefecture through vouchers.,1
166755,"Bothoor alkhaer project to support Iraqi Internally displaced persons (IDPs), host communities, remainees and returnees through cash-for-work activities to provide income for life-saving necessities",1
176454,"Kivu Crisis Response for IDPs through Cash Transfers Programming, multi-year funding, 2018-2019, 2018 portion, total award CHF 800,000 (7F-09708.03)",1
161052,"Comprehensive WASH and multisectoral Emergency Response to most vulnerable, disaster - affected communities in South Central Somalia.(Transfer modality - Cash)_x000D__x000D_
(part of ECHO/-HF/BUD/2017/91029)",1
163014,Support WFP food voucher and cash transfer,1
163057,"Over 2 months, ACTED will provide one-off cash transfers to an 740  households in Al Jawf in order to increase their ability to meet their immediate needs",1
176453,"Kivu Crisis Response for IDPs through Cash Transfers Programming, multi-year funding, 2018-2019, total award CHF 1,000,000 (7F-09708.03)",1
166362,provision of shelter and livelihood assistance (cash for - work) to IDPs in northern Syria (Al Bab & Atareb sub districts /Aleppo Governorate),1
188901,"Projet de réponse d’urgence : distribution alimentaire pour les personnes déplacées, retournés et hôtes affectées par le conflit à Batangafo.",1
161064,"Famine prevention and drought response in Somalia (Transfer modality - Cash)_x000D__x000D_
(part of ECHO/-HF/BUD/2017/91017)",1
188138,Facilitation des aides humanitaires par la réhabilitation d’une piste rurale à travers le transfert monétaire (argent contre travail) dans le district de Beloha,1
197259,Emergency Food and Cash Assistance Project (USAID/OFDA),0
203393,Emergency Food and Cash Assistance Project (USAID/OFDA),0
189417,"Activities NOT COVERED by HRP - WFP Cash 2019, CSP Bangladeshr (7F-06817.56)",1
156212,Support - unconditional cash-based  transfer to 500 households affected by cyclone Enawo (through Danish Red Cross),1
195423,PAM:Repas scolaires pour enfants réfugiés syriensUNRWA: cash transfer via ecards,1
183597,"Aide alimentaire sous forme de"""" cash for food"""" dont le montant couvre deux tiers des besoins alimentaires.",1
157569,"(Hurricane Matthew): Cash Transfers for Food, Agriculture Assistance (USAID/Haiti)",1
180958,"Coverage of basic needs for returnees, refugees, internally displaced persons and host communities through cash assistance2018: 40.741,98 € 2019: 2.853.713,99 € 2020: 2.105.544,03 € (2019 portion)",1
182291,Supporting Vulnerable people during winter 2018-2019 in Mabtali and Idleb Sub-Districts with heating materials and stoves through restricted value voucher,1
174312,Provision of emergency one-off or multi-month multipurpose cash assistance to vulnerable households affected by conflict,1
202987,In response to earthquake in Albania: NFI/Cash,1
166700,"Provision of life-saving ES and NFIs to vulnerable conflict affected IDPs through Cash-Based Intervention modality to vulnerable communities in three IDP camps in Kajokeji, Central Equatoria State",1
154819,Distribution and transfer of cash,1
197279,"For Syria HRP 2019 ( Part of The 3rd Brussels Conference pledge). Cash Assistance for essential needs: $4,000,000; To be allocated: $1,000,000.",0
181673,"Food Security  (USAID/FFP) Food voucher support to food insecured population in Berbera, Odweyne, Burao, Xudur, Wajid and Quansaxdheere",1
174383,"Using a new payment system based on """"blockchain"""" technology in the cash transfer",1
162127,"Limit risks of violence, abuse, exploitation and neglect against children affected by the Lake Chad crisis in the Diffa region of Niger (restricted cash transfers)",1
178241,"Providing food assistance through kits and vouchers (AID-FFP-G-16-00036), 2018 portion (USAID/FFP)",0
165533,"Secondment of a cash transfer and market specialist to ICRC HQ, Geneva, and for field missions. Multiyear funding 2017-2018; full amount 180000. (Z7H514500011)",1
187012,Addressing protection challenges of the most vulnerable refugees in Lebanon through the Protection Cash Assistance programme (PCAP).,1
185743,Improve access to food for 1050 IDP families in Kaxda District Benadir region through cash based support,1
166754,"Project to support Iraqi Internally displaced persons (IDPs), host communities, remainees and returnees through cash-for-work activities to provide income for life-saving necessities",1
155787,"Jordan - Cash Assistance for essential needs, including food, shelter and NFIs (State/PRM)",1
160413,Water Voucher Program in Shokat Al Sofi Area,1
159861,IDPs working with Government as Cash for Work Program,1
187353,"Cross-border emergency food, shelter, health and protection through cash assistance for Venezuelan refugees and migrants. 2018: 204.889 € 2019: 759.464 € 2020: 800.000 € (2019 portion)",1
161062,"Integrated lifesaving assistance to drought and conflict-affected communities in Somaliland, Puntland and South Central Somalia (Transfer modality - Cash)_x000D__x000D_
(part of ECHO/-HF/BUD/2017/91051)",1
162932,Famine prevention and drougth response in rural areas of Somalia (unconditional cash transfer),1
177907,PUI : Assistance alimentaire d'urgence (e-voucher),1
162012,Multilateral contribution: Support to the UNRWA’s emergency shelter programme. The Project aims to provide Transitional Shelter Cash Assistance (TSCA) to refugee families whose homes have been assessed as uninhabitable as a result of bombardment of the Gaza Strip so they can move into a temporary accommodation.,1
182289,"Distribution of fuel vouchers to meet the essential NFI needs for the affected girls, boy, women and men in Idleb sub-district during winter 2018-2019",1
190662,Cash distribution in the East:Food Security & Livelihoods,1
185606,Non-agricultural livelihoods support to refugees  through cash for work activities,1
190947,Food security through cash assistance for those affected by the drought in the provinces of Samangan and Jawzjan,1
162108,"Emergency cash assistance for Palestine refugees in Syria Financial year 2017: 7000000.00 € 2018: 4000000.00 €Top up financial year 2017: 5.000.000,00 €   2018: 3.000.000,00 €2. Top up financial year 2018: 2.000.000,00 €   2019: 6.000.000,00 €3. Top up financial year 2018: 8.000.000,00 €4. Top up financial year 2018: 5.000.000,00 €",1
160366,Addressing the increasing vulnerabilities of the communities affected by the Syria crisis in Mount Lebanon with Multipurpose Cash Assistance,1
155427,In response to 2017 appeal: Cash based programming (D004360),1
195789,"Targeted Cash Response for Cyclone Idai Survivors (TACRCIS)

: Food Aid & Non Food Items",1
185300,Gaza E-Voucher Response: Food Assistance for Families in Crisis.,1
180887,"Cross-border emergency food, shelter, health and protection through cash assistance for Venezuelan refugees and migrants2018: 259.600,00 €    2019: 600.000,00 €    2020: 800.000,00 € (2018 portion)",1
165535,"Secondment of a cash transfer and market specialist to ICRC HQ, Geneva, and for field missions. Portion of multiyear funding 2017-2018; full amount 180000. (Z7H514500011)",1
165534,"Secondment of a cash transfer and market specialist to ICRC HQ, Geneva, and for field missions. Portion of multiyear funding 2017-2018; full amount 180000. (Z7H514500011)",1
190614,DRC/Angola Expulsions: Multipurpose Cash Assistance ( USAID/OFDA),1
190005,"Food response through IRC activities to the emergency drought that has caused food insecurity, IPC 4 and 3, through unconditional cash transfers in favour of 6120 individuals.",1
177992,"Emergency cash assistance for Palestine refugees in Syria Financial year 2017: 7000000.00 € 2018: 4000000.00 € Top up financial year 2017: 5.000.000,00 € 2018: 3.000.000,00 € 2. Top up financial year 2018: 2.000.000,00 € 2019: 6.000.000,00 € 3. Top up financial year 2018: 8.000.000,00 € 4. Top up financial year 2018: 5.000.000,00 €  (2018 portion)",1
179038,"Emergency cash assistance for Palestine refugees in Syria Financial year 2017: 7000000.00 € 2018: 4000000.00 € Top up financial year 2017: 5.000.000,00 € 2018: 3.000.000,00 € 2. Top up financial year 2018: 2.000.000,00 € 2019: 6.000.000,00 € 3. Top up financial year 2018: 8.000.000,00 € 4. Top up financial year 2018: 5.000.000,00 € (2018 portion)",1
177548,Shelter Cash assistance to the vulnerable families at the areas of Return of Kuram Agency with special focus on women & child headed Families,1
164720,"Rapide responses to movements of populations through cash based programming , Multiyear 2017-2018, total amount CHF 900,000 (7F-09708.02)",1
164722,"Rapide responses to movements of populations through cash based programming , Multiyear 2017-2018, total amount CHF 900,000 (7F-09708.02)",1
164721,"Rapide responses to movements of populations through cash based programming , Multiyear 2017-2018, total amount CHF 900,000 (7F-09708.02)",1
140347,"Emergency cash assistance for Palestine refugees in Syria Financial year 2017: 7000000.00 € 2018: 4000000.00 € Top up financial year 2017: 5.000.000,00 € 2018: 3.000.000,00 € 2. Top up financial year 2018: 2.000.000,00 € 2019: 6.000.000,00 € 3. Top up financial year 2018: 8.000.000,00 € 4. Top up financial year 2018: 5.000.000,00 €  (2017 portion)",1
177497,"Emergency cash assistance for Palestine refugees in Syria Financial year 2017: 7000000.00 € 2018: 4000000.00 € Top up financial year 2017: 5.000.000,00 € 2018: 3.000.000,00 € 2. Top up financial year 2018: 2.000.000,00 € 2019: 6.000.000,00 € 3. Top up financial year 2018: 8.000.000,00 € 4. Top up financial year 2018: 5.000.000,00 €  (2017 portion)",1
161056,Addressing immediate food and wash needs of drought affected populations in Somalia  (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91039),1
177377,"Pass-through funding from Canada through ACTED to PIN: Vouchers (food/hygiene, and agricultural) as part of comprehensive humanitarian assistance  (part of P006144)",1
185077,"Migrants, Cash",1
183593,Transfert monétaire via des bons d'achat électroniques,1
198633,Cash Consortium of Iraq Multi-Purpose Cash Assistance and Access to Critical Services for the Most Vulnerable Conflict Affected Households in Iraq,0
161057,Addressing immediate food and wash needs of drought affected populations in Somalia  (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91039),1
201603,Kenya cash consortium response in drought affected ASAL Counties of Kenya (part of ECHO/-HF/BUD/2019/91044),0
196321,Kenya cash consortium response in drought affected ASAL Counties of Kenya (part of ECHO/-HF/BUD/2019/91044),1
172046,CASH FOR NUTRITION TRAINING AND REFERRALS OF MOTHERS TO STABILIZATION CENTERS.,1
149995,Enhancing Access to Food for Internally Displaced Persons (IDPs) through the Provision of Unconditional Cash Transfers in Kaxda District,1
178792,Dutch NGO Joint Humanitarian Response for Iraq - phase 4 IRQJR4: MPCA,1
186854,Support to the Government Lean Season Response with Cash-Based Transfer top-up,1
185748,Improving access food through unconditional cash transfer to vulnerable IDPs in Baidoa District of Bay region.,1
166985,First and Second line emergency multipurpose cash assistance for conflict affected populations in NInewa,1
159736,Urgent upscaling of cash-based interventions to prevent famine in rural areas of Somalia (USAID/FFP).,1
164332,Refugee Response - Unconditional Cash Transfers for Food Assistance (part of ECHO/-AF/EDF/2017/01002) Burundi RRP,1
185780,"Secondment: WFP, Somalia, Programme Officer Cash based Transfers., Multiyear 2018-2019, 2019 portion, total award CHF183,350 (Z7H214200027)",1
163362,Gaza: Follow up Project for Cash for Work Participants,1
187420,Protection for the refugee population of Palestinian origin in Syria through cash assistance.,1
187420,Protection for the refugee population of Palestinian origin in Syria through cash assistance.,1
198963,Strengthening the capacity of humanitarian actors to provide cash / vouchers in humanitarian assistance programs (2019 portion),1
182158,Unconditional Cash Transfers in Al Mukha (1500 HHs) and Dhubab (1500 HHs) Districts in Taiz - 6 Rounds.,1
189418,"Allocation 2019: Cash Contributions: Food security, Emergency food assistance (7F-09777.27)",1
198473,"Allocation 2019: Cash Contributions: Food security, Emergency food assistance (7F-09777.27)",1
161058,Integrated emergency preparedness and response action targeting vulnerable populations in emergencies and crisis in South Central Somalia (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91007),1
161060,Integrated emergency preparedness and response action targeting vulnerable populations in emergencies and crisis in South Central Somalia (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91007),1
184444,Refugee Response - Unconditional Cash Transfers for Food Assistance (part of ECHO/-AF/EDF/2017/01002) - Burundi RRP,1
182235,"Emergency cash assistance to conflict affected vulnerable households in Aden, Al-Hodeidah, Al-Mahwit, Amran, and Taiz Governorates, Yemen.",1
165585,Crisis Response Window to support the Government of Ethiopia in its efforts to respond to the ongoing emergency; cash to both PSNP and HRD beneficiaries for 5th and 6th rounds.,1
158425,Refugee Response - Unconditional Cash Transfers for Food Assistance (part of ECHO/-AF/EDF/2017/01002),1
184443,Refugee Response - Unconditional Cash Transfers for Food Assistance (part of ECHO/-AF/EDF/2017/01002) - South Sudan RRP,1
188174,"Multi-purpose cash-based support of food security and resilience in Upper Nile, Jonglei and Eastern Equatoria States",1
187391,"Multipurpose cash grants_x000D__x000D_
_x000D__x000D_
_x000D__x000D_
_x000D__x000D_
_x000D__x000D_
_x000D__x000D_
:",1
201870,Community Based Protection of Water and Natural Resources on Sinjar Mountain through Cash for Assets intervention,1
168002,Strenghtening Resilience through Cash for Education in North-east Nigeria,1
199945,ECW multi year resilience Programme for Palestine - Emergency Cash-for-Work,1
161059,Integrated emergency preparedness and response action targeting vulnerable populations in emergencies and crisis in South Central Somalia (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91007),1
157501,"Short-Term Employment Project for Gaza Strip Graduates Third Phase, Cash for work assistance",1
189159,"Allocation 2019 - Cash Contributions: Food security, Emergency food assistance (7F-03297.50)",1
184891,"Secondment of a Cash Expert to the Cash Learning Partnership (CaLP) in Geneva , Multiyear 2018-2019,  2018 portion, total award CHF 40,000 (Z7H514500019)",1
184892,"Secondment of a Cash Expert to the Cash Learning Partnership (CaLP) in Geneva , Multiyear 2018-2019, 2019 portion, total award CHF 100,000 (Z7H514500019)",1
198040,Global Unspecified: Support to increase the use of cash in humanitarian assistance (QZA-17/0058-29),1
197582,Gaza Multi-Purpose Cash (GMPC) Programme (ECHO/PSE/BUD/2019/91009),1
184898,"Secondment of a CTP Programme Officer to IFRC Regional Bureau in Dakar, Senegal, Multiyear 2018-2019, 2019 portion, total award CHF 160,000 (Z7H514500033)",1
174548,"Emergency Cash for Work - Cash Assistance for essential needs, including food, shelter and NFIs",1
189998,Food Vouchers (USAID/FFP),1
194397,Food Vouchers (USAID/FFP),1
197682,Food Vouchers (USAID/FFP),1
204467,Food Vouchers (USAID/FFP),1
198445,"Targeted Assistance to Households with Pregnant and Lactating Women, Girls and Persons With Special Needs Using Multi-purpose Cash",1
198631,Cash Consortium for Iraq (CCI) Harmonized Multi-Purpose Cash Assistance for Vulnerable Conflict-Affected Households (USAID/OFDA),1
185313,Emergency Cash Program for Rehabilitation of returnees in Gedeo- Zone.,1
202852,"Cash for Families in Bubq, Earthquake November 2019 through SDC/HA/EAA . Multiyear; 2019-2020, 2019 portion, total amount CHF 140,000 (7F-10412.02)",1
161367,"Conditional Food cash-voucher assistance to vulnerable IDPs and host communities in East Mosul, Ninewa Governorate",1
203695,"Additional Credit 2019: Cash for Families in Bubq, Earthquake November 2019 (Shelter, NFI and rehabilitation) (7F-10412.02 )",1
181503,"Food Voucher Distribution to Severely Newly Displaced & Host Families in Nihm District, Sana’a Governorate",1
191640,Global Unspecified: capacity to deliver Cash assistance (QZA-18/0130-29),1
203355,Global Unspecified: capacity to deliver Cash assistance (QZA-18/0130-29),1
180171,Addressing Food Needs of Drought Affected Households in Uruzgan through Cash for Food Assistance,1
201541,"Secondment: Extension IFRC Secondment of a Cash Transfer Programming (CTP)

Programme Officer (Z7H514500033)",1
177553,Distribution of 340 food voucher for displaced people from E,1
175216,Multi-Purpose Cash Assistance to Internally Displaced People affected by war or natural disasters.  (ECHO/-AS/BUD/2018/91009),1
184895,"Secondment of a Cash in Emergencies Specialist to IFRC HQ Geneva , Multiyear 2018-2019, 2019 portion, total award CHF 85,000 (Z7H514500020)",1
200610,"Secondment: """"Extension of ICRC Secondment of Cash Transfer Programme Officer"""" , Multiyear 2019-2020, 2019 portion, total amount CHF 60,000 (Z7H514500024)",1
154221,Cash and Voucher Assistance for Relief Food and Livelihoods (USAID/FFP) (PRRO 200844),1
157695,"Short-Term Employment Project for Gaza Strip Graduates Second Phase, Cash for work assistance",1
169133,"Secondment of a Cash Expert to the Cash Learning Partnership (CaLP), Multiyear, 2017-2018, total amount CHF 60,000 (Z7H514500019)",1
169132,"Secondment of a Cash Expert to the Cash Learning Partnership (CaLP), Multiyear, 2017-2018, total amount CHF 60,000 (Z7H514500019)",1
183496,"Multipurpose Cash Assistance_x000D__x000D_
  (USAID/OFDA)",1
167352,Winter agriculture vouchers,1
154454,Zimbabwe Food and Nutrition Emergency Cash Transfer Programme (ECHO/-SF/BUD/2017/91004),1
201565,"Secondment: a Global CashOfficer , Multi-year, 2019-2020,2019 portion, total amount CHF 30,000 (Z7H514500020)",1
201571,"Secondment:a Social Protection Officer (Cash-Based Transfer CBT) , Multi-year, 2019-2020, 2019 portion, total amount CHF 85,000 (Z7H514500032)",1
196778,Providing Emergency Unconditional Cash Transfers to Vulnerable Households in Diinsoor,1
202757,"Additional Allocations Cash 2019: Protecion, access and security(7F-04709.96)",1
202758,"Additional Allocations Cash 2019: Protecion, access and security(7F-04709.96)",1
205893,Multi-sector assistance to conflict-affected households to support early recovery in Iraq: cash for clothing (USAID/OFDA),1
195445,Prolongation of ongoing support (cost-extension) to CASH working group,1
190669,UNRWA: Cash Assistance for essential needs,1
171241,Transitional Shelter Cash Assistance (part of PG/2016/03 - 3017837 - 2017 portion),1
161063,Rapid Emergency Actions for Communities and Households affected by drought and displacement (REACH) (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91014),1
162790,Mission cash/soutien pour la reconstruction dans le Sud en Haitia (Z7H314300045),1
185244,"Cash Assistance for essential needs, including food, shelter and NFIs_x000D__x000D_
 (part of ECHO/SYR/BUD/2018/91043)",1
161042,Emergency Response for Disaster Affected communities in Somalia (ERDAC) (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91032),1
161043,Emergency Response for Disaster Affected communities in Somalia (ERDAC) (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91032),1
204713,Provision of food assistance to IDPs and Syrian refugees through cash-based transfers.,1
171732,Emergency Life-saving for Idlib by providing Multi-Purpose Cash Grants (MPGs),1
201561,"Secondment: a Cash Expert to the Cash Learning Partnership (CaLP) , Multi-year, 2019-2020, 2019 portion, total amount CHF 25,000 (Z7H514500019)",1
174543,Cash/argent contre travail/formations agricoles,1
161053,Drought Emergency Response (DER) in Somalia (Cash alliance - 2017) (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91054),1
161054,Drought Emergency Response (DER) in Somalia (Cash alliance - 2017) (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91054),1
161055,Drought Emergency Response (DER) in Somalia (Cash alliance - 2017) (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91054),1
189212,Cash assistance to vulnerable populations nutrition sensitive,1
172952,Transitional Shelter Cash Assistance,1
154141,Transitional Shelter Cash Assistance,1
155623,Transitional Shelter Cash Assistance,1
156990,Transitional Shelter Cash Assistance,1
161360,Transitional Shelter Cash Assistance,1
206325,Cash Working Group National Co- Coordinator,1
161048,Multi-Sector Emergency Assistance to Vulnerable Populations in Somalia (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91031),1
161044,Integrated humanitarian assistance to drought and displacement-affected populations in Somalia (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91023),1
161045,Integrated humanitarian assistance to drought and displacement-affected populations in Somalia (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91023),1
187733,"Secondment:Secondment Cash based transfer Officer, Kinshasa (Z7H214200054)",1
162812,Multi-purpose assistance to emergency-affected households,1
161061,Emergency relief assistance to households affected by drought in Somalia (Transfer modality - Voucher) (part of ECHO/-HF/BUD/2017/91052),1
166926,Cash Consortium for Iraq: Emergency multi-purpose cash assistance for the most vulnerable conflict-affected households in Iraq - Hawija reserve allocation,1
161049,Multi-Sector Emergency Assistance to Vulnerable Populations in Somalia (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91031),1
166925,Cash Consortium for Iraq: Emergency Multi-Purpose Cash assistance for the most vulnerable conflict-affected households in Iraq,1
159974,Cash support to needy children (orphans)  covering for their  social and health care in various provinces of Yemen.,1
166404,contribution to the appeal: cash transfer programme,1
161046,Integrated humanitarian assistance to drought and displacement-affected populations in Somalia (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91023),1
161047,Integrated humanitarian assistance to drought and displacement-affected populations in Somalia (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91023),1
158229,Emergency relief assistance to households affected by drought in Somalia (Transfer modality - Cash) (part of ECHO/-HF/BUD/2017/91052),1
198621,Cash cards for Syrian refugees,1
189873,Secondment :WFP Secondment Cash Expert (Z7H314300005),1
162389,Provision of food vouchers to displaced populations,1
181523,"Cash based intervention for Rohingya refugees and host community in Cox's Bazar District, Bangladesh .",1
172489,Cash-based Intervention for Sryian and Iraqi Refugees in Mersin (Third Phase),1
166431,"Cash for rent assistance to vulnerable Syrian and Jordanian households living in urban and rural areas in Irbid, Karak and Ma'an Governorates",1
165666,"Unconditional Cash Transfer to 39,500 individuals in Konduga LGA, Borno state (USAID/FFP)",1
183428,Cash Assistance  - to be allocated,1
166437,Cash Assistance to Mitigate the Impact of Winter Weather and Dependence on Negative Coping Strategies among Vulnerable Syrian Refugees and Host Community Members in Jordan,1
175315,Multi-purpose cash assistance to the most vulnerable Palestinain refugees from Syria( PRS) Female HHS in six Palestinian refugee’s camps,1
193260,Emergency Cash-for-Work,1
193264,Emergency Cash-for-Work,1
205911,Emergency Cash-for-Work,1
172990,Emergency Cash-for-Work,1
172992,Emergency Cash-for-Work,1
156963,Emergency Cash-for-Work,1
156965,Emergency Cash-for-Work,1
156992,Emergency Cash-for-Work,1
165168,Emergency Cash-for-Work,1
164859,Distribution of cash to 2000 flood affected households in Dinajpur Rangpur division,1
173003,Emergency Cash for Work,1
191235,Thematic Humanitarian Funds for CASH Assistance - Somalia (SM1899100458),1
199003,"Multipurpose Cash Assistance,Protection ( USAID/OFDA)",1
199312,"Multipurpose Cash Assistance,Protection (USAID/OFDA)",1
172552,Sustained Cash Assistance to Prevent Famine and Respond to Drought in Rural Somalia (USAID/FFP),1
164417,Cash support to IDPs,1
183220,"Unconditional cash grants for vulnerable IDP and host community HH in Juba._x000D__x000D_
from Tearfund",1
195004,Collaborative Cash Delivery - Responding to Displacement Crises in Ethiopia (ECHO/-HF/BUD/2019/91034),1
183424,"Cash Assistance for essential needs, including food, shelter and NFIs - Humanitarian Assistance in  Lebanon within the Syria 3RP plan",1
153101,Provision of Multi-Purpose Cash Assistance to Vulnerable Herder Households Affected by Dzud,1
183454,"Cash Assistance for essential needs, including food, shelter and NFIs (National Committee Spain, Basque government)",1
191242,Cash assistance,1
195805,Cash assistance,1
